ticket_id,customer_id,ticket_date,issue_type,priority,resolved
5015,2394,2024-04-10,Billing,Low,False
5016,2394,2024-11-05,Bug,High,True
5017,2394,2024-11-08,Feature Request,Low,False
5018,2394,2024-05-30,Bug,Low,False
5019,2395,2021-09-28,Billing,Medium,False
5020,2395,2021-12-15,Bug,Low,False
5021,2395,2021-11-28,Bug,High,False
5022,2396,2024-02-12,Billing,Medium,True
5023,2396,2023-12-28,Feature Request,High,False
5024,2396,2024-09-13,Feature Request,Medium,True
5025,2398,2024-04-09,Feature Request,High,False
5026,2399,2023-09-26,Bug,Low,False
5027,2399,2024-05-17,Feature Request,High,True
5028,2399,2024-01-07,Bug,Medium,False
5029,2399,2022-12-04,Technical,Low,False
5030,2400,2024-07-11,Bug,Medium,False
5031,2400,2024-10-07,Feature Request,Medium,True
5032,2401,2024-02-06,Billing,Low,False
5033,2402,2024-09-11,Technical,Medium,True
5034,2402,2024-10-30,Technical,Low,False
5035,2403,2024-07-10,Bug,Medium,True
5036,2403,2024-06-02,Feature Request,High,False
5037,2404,2023-03-04,Bug,High,False
5038,2404,2023-05-10,Bug,Low,False
5039,2405,2023-07-19,Billing,Low,False
5040,2405,2024-09-21,Technical,Medium,False
5041,2406,2023-11-08,Billing,High,False
5042,2406,2023-05-28,Billing,Medium,True
5043,2406,2023-10-22,Bug,High,False
5044,2406,2023-09-05,Bug,Medium,True
5045,2407,2024-07-24,Technical,Medium,True
5046,2407,2024-04-28,Technical,Medium,True
5047,2408,2023-03-05,Feature Request,Low,False
5048,2410,2024-04-26,Feature Request,High,True
5049,2410,2024-06-11,Bug,Low,False
5050,2410,2023-05-08,Technical,Low,True
5051,2411,2024-03-07,Bug,Medium,False
5052,2411,2022-07-02,Technical,Low,False
5053,2413,2024-10-14,Feature Request,Low,False
5054,2413,2021-02-24,Billing,High,True
5055,2414,2023-05-26,Feature Request,Medium,False
5056,2414,2023-01-11,Bug,Low,True
5057,2414,2023-06-05,Billing,Medium,False
5058,2414,2024-08-16,Bug,Medium,True
5059,2416,2024-11-12,Feature Request,High,False
5060,2417,2022-10-28,Technical,Medium,False
5061,2417,2021-03-09,Bug,Medium,True
5062,2417,2024-08-17,Feature Request,High,True
5063,2418,2024-05-08,Bug,Medium,True
5064,2418,2021-12-22,Bug,Low,True
5065,2420,2024-04-22,Billing,Medium,True
5066,2421,2021-02-25,Technical,Low,True
5067,2421,2022-12-26,Billing,Low,True
5068,2421,2020-08-20,Feature Request,High,False
5069,2421,2020-10-16,Billing,High,True
5070,2427,2024-11-26,Billing,High,True
5071,2427,2024-11-25,Feature Request,Medium,True
5072,2428,2023-06-25,Billing,Medium,True
5073,2428,2023-01-13,Billing,High,True
5074,2429,2023-11-02,Feature Request,Low,False
5075,2429,2024-01-07,Feature Request,Low,False
5076,2429,2023-09-20,Technical,Medium,True
5077,2429,2024-01-13,Billing,High,True
5078,2430,2022-04-25,Technical,Medium,True
5079,2431,2023-08-15,Bug,Low,True
5080,2431,2024-02-25,Bug,Low,False
5081,2431,2023-08-25,Feature Request,High,True
5082,2431,2023-08-24,Billing,High,True
5083,2432,2021-12-09,Bug,Medium,False
5084,2432,2022-03-28,Bug,Low,True
5085,2432,2022-07-02,Billing,Medium,False
5086,2433,2024-08-24,Technical,Medium,False
5087,2433,2024-07-06,Bug,Low,True
5088,2434,2022-05-26,Feature Request,High,False
5089,2435,2022-11-08,Bug,High,True
5090,2436,2024-07-31,Bug,Low,False
5091,2436,2023-05-28,Billing,Low,False
5092,2436,2023-10-07,Feature Request,Low,False
5093,2436,2023-10-13,Bug,High,True
5094,2437,2023-10-18,Technical,High,False
5095,2437,2024-11-20,Bug,Medium,True
5096,2438,2021-07-10,Billing,High,True
5097,2439,2024-06-03,Billing,Medium,False
5098,2439,2023-05-03,Feature Request,High,False
5099,2439,2023-12-23,Feature Request,High,False
5100,2440,2024-09-14,Bug,Medium,True
5101,2440,2021-07-12,Billing,High,False
5102,2441,2020-03-10,Technical,High,False
5103,2441,2020-05-24,Feature Request,Medium,False
5104,2441,2020-06-21,Feature Request,Low,True
5105,2442,2022-08-09,Billing,Low,True
5106,2442,2023-10-17,Bug,Low,False
5107,2442,2023-01-03,Bug,Medium,True
5108,2442,2023-01-30,Bug,High,True
5109,2443,2024-06-03,Billing,Medium,False
5110,2444,2021-06-16,Feature Request,High,False
5111,2444,2023-01-31,Feature Request,Low,True
5112,2444,2022-04-12,Technical,Medium,True
5113,2445,2021-05-22,Feature Request,High,True
5114,2446,2023-05-29,Billing,Medium,True
5115,2448,2024-01-29,Bug,High,False
5116,2448,2024-07-10,Billing,Medium,True
5117,2449,2022-11-25,Billing,Medium,True
5118,2449,2024-08-17,Feature Request,Medium,False
5119,2449,2022-12-28,Bug,High,True
5120,2449,2023-10-18,Technical,Low,True
5121,2450,2024-08-22,Feature Request,Low,False
5122,2450,2024-09-03,Feature Request,High,True
5123,2450,2024-02-01,Billing,Medium,False
5124,2450,2023-05-31,Feature Request,High,False
5125,2451,2024-08-15,Technical,Medium,True
5126,2451,2024-06-29,Bug,Medium,False
5127,2451,2024-07-23,Feature Request,High,False
5128,2451,2024-07-15,Feature Request,Medium,False
5129,2452,2023-07-20,Feature Request,High,True
5130,2452,2023-11-25,Billing,Low,False
5131,2452,2024-08-15,Feature Request,Low,True
5132,2453,2023-09-20,Bug,High,True
5133,2453,2024-05-30,Billing,Medium,True
5134,2453,2024-04-25,Billing,High,False
5135,2455,2021-07-08,Billing,Medium,True
5136,2455,2023-01-17,Billing,High,True
5137,2457,2021-07-01,Technical,Low,False
5138,2457,2024-07-19,Technical,High,False
5139,2457,2021-12-27,Technical,High,False
5140,2458,2022-05-19,Feature Request,Low,False
5141,2458,2021-10-17,Billing,High,False
5142,2458,2023-01-23,Feature Request,High,True
5143,2458,2022-07-18,Technical,High,True
5144,2459,2023-01-26,Bug,High,False
5145,2460,2022-04-02,Feature Request,Low,True
5146,2461,2022-01-07,Billing,High,True
5147,2462,2024-05-24,Billing,Medium,False
5148,2462,2024-03-25,Bug,Medium,True
5149,2463,2023-03-24,Feature Request,High,False
5150,2463,2024-11-01,Technical,High,True
5151,2464,2023-01-26,Technical,High,False
5152,2464,2024-02-09,Billing,Low,True
5153,2464,2022-11-13,Feature Request,Low,False
5154,2465,2023-03-26,Technical,Low,False
5155,2467,2024-09-23,Technical,Low,True
5156,2467,2023-04-15,Technical,Medium,True
5157,2467,2023-08-28,Technical,High,True
5158,2467,2024-07-29,Feature Request,Medium,True
5159,2468,2024-08-29,Technical,Medium,False
5160,2469,2022-05-10,Bug,Medium,True
5161,2469,2023-11-29,Billing,Low,True
5162,2470,2022-10-01,Bug,Low,True
5163,2470,2023-12-19,Feature Request,Low,False
5164,2470,2023-03-01,Feature Request,Medium,True
5165,2471,2023-03-18,Feature Request,High,False
5166,2472,2023-06-01,Billing,Low,True
5167,2472,2023-05-08,Feature Request,Medium,True
5168,2473,2023-08-11,Billing,Low,False
5169,2473,2024-03-15,Bug,Low,False
5170,2473,2022-05-04,Technical,Low,False
5171,2473,2023-12-08,Bug,Medium,False
5172,2475,2022-06-17,Billing,High,False
5173,2475,2022-04-22,Feature Request,High,True
5174,2475,2023-08-29,Billing,Low,True
5175,2476,2024-06-20,Feature Request,Medium,False
5176,2476,2024-06-09,Feature Request,High,False
5177,2476,2024-06-18,Technical,Low,False
5178,2478,2023-12-19,Billing,Medium,False
5179,2479,2024-08-04,Feature Request,Low,True
5180,2479,2024-07-06,Feature Request,High,False
5181,2481,2023-03-22,Technical,Medium,True
5182,2483,2022-11-24,Feature Request,High,True
5183,2483,2022-11-16,Billing,Medium,True
5184,2483,2022-11-29,Billing,Low,False
5185,2483,2022-12-07,Technical,Medium,False
5186,2483,2022-11-29,Feature Request,Medium,True
5187,2483,2022-11-15,Bug,Low,False
5188,2485,2023-10-11,Feature Request,High,True
5189,2485,2024-07-02,Feature Request,High,False
5190,2485,2024-05-09,Feature Request,Medium,False
5191,2485,2024-05-15,Bug,Low,True
5192,2487,2024-10-28,Billing,High,True
5193,2488,2023-11-30,Feature Request,Low,True
5194,2488,2024-10-27,Billing,High,True
5195,2489,2021-06-27,Feature Request,High,False
5196,2490,2022-04-17,Bug,High,False
5197,2490,2024-07-06,Billing,Medium,False
5198,2490,2024-07-04,Technical,Medium,True
5199,2491,2021-08-16,Billing,Low,True
5200,2492,2023-04-15,Technical,High,False
5201,2492,2023-12-07,Bug,High,False
5202,2492,2023-08-22,Billing,High,False
5203,2493,2024-10-28,Bug,High,True
5204,2493,2024-09-05,Technical,Medium,True
5205,2493,2024-06-08,Technical,Medium,True
5206,2494,2022-08-15,Bug,High,True
5207,2494,2024-11-26,Bug,Low,False
5208,2494,2022-07-06,Billing,Medium,False
5209,2494,2021-06-27,Bug,Medium,True
5210,2496,2024-07-24,Bug,Medium,True
5211,2496,2024-04-10,Billing,Low,True
5212,2496,2024-08-26,Feature Request,High,True
5213,2497,2024-09-30,Billing,Medium,True
5214,2497,2023-09-09,Technical,Medium,False
5215,2497,2024-02-29,Bug,Low,False
5216,2498,2024-01-05,Feature Request,Medium,False
5217,2498,2023-03-08,Billing,Low,False
5218,2498,2023-09-06,Billing,Medium,True
5219,2499,2024-06-20,Feature Request,Low,True
5220,2501,2022-04-19,Bug,Low,False
5221,2501,2022-03-29,Technical,High,False
5222,2502,2024-09-04,Feature Request,Low,False
5223,2502,2024-04-10,Feature Request,Medium,False
5224,2502,2024-06-14,Bug,Medium,False
5225,2502,2024-07-21,Technical,High,False
5226,2503,2021-08-25,Billing,Medium,False
5227,2503,2021-08-21,Billing,Low,True
5228,2503,2021-08-22,Technical,Low,False
5229,2503,2021-09-05,Billing,High,True
5230,2504,2023-10-11,Billing,Medium,True
5231,2504,2024-06-10,Technical,Medium,False
5232,2504,2023-11-14,Bug,Low,True
5233,2504,2024-05-03,Feature Request,Low,False
5234,2506,2024-09-15,Bug,Low,True
5235,2506,2023-12-19,Feature Request,High,False
5236,2506,2024-07-30,Billing,Medium,True
5237,2506,2024-08-19,Feature Request,Low,True
5238,2507,2024-10-18,Technical,Low,True
5239,2507,2024-08-31,Bug,Low,False
5240,2507,2024-06-24,Feature Request,High,False
5241,2508,2024-08-12,Billing,Medium,False
5242,2508,2024-03-28,Technical,High,True
5243,2508,2024-10-08,Bug,Low,True
5244,2509,2022-12-24,Technical,High,True
5245,2509,2021-07-04,Technical,Medium,True
5246,2509,2022-12-25,Feature Request,Low,True
5247,2511,2023-10-25,Bug,High,True
5248,2511,2024-07-28,Billing,Low,True
5249,2512,2021-10-04,Billing,Low,True
5250,2512,2022-01-24,Bug,Medium,True
5251,2512,2021-12-01,Billing,Low,True
5252,2512,2021-09-08,Feature Request,Low,True
5253,2515,2024-07-05,Billing,Low,True
5254,2515,2022-10-04,Feature Request,High,True
5255,2515,2023-01-26,Feature Request,Medium,False
5256,2517,2024-11-27,Bug,Low,False
5257,2517,2021-05-05,Feature Request,Low,True
5258,2517,2023-04-05,Bug,High,False
5259,2517,2020-10-04,Billing,Medium,False
5260,2519,2024-07-11,Technical,Low,False
5261,2522,2023-11-22,Technical,Low,True
5262,2522,2024-03-04,Feature Request,High,False
5263,2522,2023-08-11,Bug,Medium,True
5264,2523,2022-02-06,Feature Request,High,False
5265,2524,2022-11-28,Feature Request,Low,False
5266,2524,2024-04-25,Feature Request,Medium,True
5267,2524,2021-04-24,Bug,Medium,False
5268,2525,2024-10-15,Billing,Low,False
5269,2525,2022-05-12,Technical,High,True
5270,2525,2024-04-03,Technical,High,True
5271,2526,2023-01-02,Bug,Medium,True
5272,2526,2023-03-27,Bug,High,False
5273,2528,2024-10-01,Billing,High,False
5274,2528,2024-07-13,Technical,Medium,False
5275,2528,2024-07-29,Feature Request,High,False
5276,2528,2024-05-13,Bug,Low,True
5277,2529,2024-04-17,Feature Request,Low,False
5278,2529,2024-04-02,Billing,Medium,True
5279,2529,2023-05-05,Technical,High,False
5280,2529,2024-07-06,Billing,High,False
5281,2530,2023-10-15,Technical,High,False
5282,2531,2024-11-04,Feature Request,Medium,True
5283,2532,2022-08-11,Bug,Low,True
5284,2532,2023-08-14,Technical,Medium,False
5285,2532,2023-06-12,Technical,Low,True
5286,2533,2022-11-04,Feature Request,Medium,True
5287,2533,2023-07-15,Billing,Low,False
5288,2533,2023-12-16,Billing,Medium,True
5289,2533,2021-04-05,Feature Request,High,False
5290,2534,2024-02-13,Technical,Medium,True
5291,2534,2024-11-12,Technical,Low,False
5292,2534,2024-02-21,Bug,Medium,False
5293,2535,2022-01-30,Bug,Medium,True
5294,2535,2024-06-02,Technical,Medium,True
5295,2536,2024-11-03,Feature Request,High,True
5296,2536,2024-07-10,Feature Request,Low,True
5297,2536,2023-10-28,Feature Request,High,True
5298,2536,2023-12-03,Feature Request,Low,True
5299,2538,2024-07-26,Bug,Low,True
5300,2539,2023-10-06,Feature Request,High,True
5301,2539,2020-06-18,Bug,Medium,True
5302,2539,2021-06-23,Technical,Low,False
5303,2540,2023-05-03,Bug,Medium,False
5304,2540,2022-08-03,Bug,Medium,False
5305,2541,2024-02-26,Technical,High,False
5306,2542,2021-04-21,Feature Request,Medium,False
5307,2542,2020-10-16,Bug,Medium,False
5308,2542,2021-08-21,Technical,Medium,False
5309,2542,2024-07-11,Billing,Low,True
5310,2543,2023-05-07,Feature Request,Medium,True
5311,2543,2024-05-14,Bug,Low,True
5312,2544,2024-10-02,Technical,High,False
5313,2544,2023-07-02,Feature Request,High,True
5314,2545,2024-06-26,Technical,High,True
5315,2547,2024-08-17,Bug,Medium,True
5316,2548,2024-06-15,Feature Request,Low,True
5317,2548,2024-05-27,Billing,Low,False
5318,2549,2024-08-14,Bug,High,True
5319,2549,2024-09-18,Feature Request,Low,False
5320,2549,2024-06-12,Technical,Low,True
5321,2551,2020-09-13,Billing,High,True
5322,2553,2024-05-15,Bug,Low,True
5323,2554,2022-11-21,Feature Request,High,True
5324,2554,2020-09-09,Bug,Low,False
5325,2554,2021-07-10,Technical,High,True
5326,2554,2024-11-11,Technical,High,True
5327,2556,2024-10-05,Billing,Low,True
5328,2556,2023-02-12,Billing,High,True
5329,2556,2023-07-12,Technical,Medium,True
5330,2558,2024-11-17,Billing,Low,False
5331,2560,2021-08-15,Billing,Low,False
5332,2560,2021-08-02,Technical,Medium,False
5333,2560,2021-07-28,Feature Request,Low,True
5334,2560,2021-09-21,Feature Request,High,False
5335,2561,2022-01-30,Billing,Low,True
5336,2561,2021-10-04,Bug,Medium,True
5337,2561,2021-11-11,Billing,Medium,True
5338,2562,2023-07-15,Bug,Low,False
5339,2563,2022-12-12,Feature Request,Medium,False
5340,2563,2023-07-09,Bug,Low,False
5341,2563,2024-09-03,Bug,Medium,True
5342,2564,2023-02-14,Billing,Medium,True
5343,2564,2024-01-11,Bug,High,False
5344,2566,2022-01-04,Technical,High,True
5345,2566,2021-11-03,Billing,High,True
5346,2566,2024-03-06,Bug,High,True
5347,2567,2022-03-28,Bug,Medium,True
5348,2567,2023-07-29,Bug,Medium,False
5349,2567,2024-06-22,Feature Request,Medium,False
5350,2567,2022-05-12,Feature Request,Low,False
5351,2570,2023-10-16,Technical,High,True
5352,2570,2024-04-16,Bug,Low,True
5353,2570,2023-06-19,Bug,Low,False
5354,2570,2024-05-09,Technical,Medium,False
5355,2571,2024-04-26,Bug,Medium,True
5356,2571,2024-09-11,Bug,Low,True
5357,2571,2024-09-24,Feature Request,Medium,True
5358,2574,2024-05-20,Billing,Low,False
5359,2574,2024-04-20,Technical,Medium,False
5360,2574,2024-08-18,Technical,Low,False
5361,2574,2024-09-16,Feature Request,Medium,True
5362,2575,2022-06-30,Technical,Medium,True
5363,2575,2024-06-07,Billing,Medium,False
5364,2575,2024-07-13,Feature Request,Medium,True
5365,2575,2021-10-08,Technical,Medium,True
5366,2576,2023-02-05,Bug,High,False
5367,2576,2024-08-19,Bug,Medium,False
5368,2576,2023-08-12,Technical,Low,False
5369,2577,2024-10-19,Billing,Medium,False
5370,2578,2022-04-16,Technical,Low,True
5371,2578,2023-10-22,Technical,Low,False
5372,2578,2023-08-07,Billing,Medium,True
5373,2578,2020-04-19,Feature Request,High,False
5374,2579,2022-07-09,Bug,Medium,False
5375,2579,2022-07-06,Billing,High,True
5376,2580,2022-09-15,Technical,High,True
5377,2580,2023-10-25,Technical,Low,False
5378,2580,2022-02-27,Feature Request,High,True
5379,2580,2024-05-09,Feature Request,High,False
5380,2581,2022-07-03,Feature Request,Low,False
5381,2581,2023-03-04,Feature Request,Medium,True
5382,2581,2022-12-18,Bug,Medium,False
5383,2581,2024-08-17,Technical,High,True
5384,2583,2021-11-23,Bug,Low,True
5385,2583,2024-04-26,Billing,High,True
5386,2584,2024-01-27,Billing,Medium,False
5387,2584,2022-06-09,Billing,Medium,False
5388,2584,2024-04-03,Billing,Medium,True
5389,2585,2023-12-08,Feature Request,Medium,True
5390,2585,2024-03-17,Bug,Medium,True
5391,2585,2023-09-12,Bug,Medium,False
5392,2585,2021-07-06,Bug,Low,True
5393,2586,2024-10-19,Billing,Low,False
5394,2587,2024-05-16,Bug,Medium,False
5395,2587,2024-05-12,Feature Request,High,True
5396,2587,2023-04-12,Bug,High,True
5397,2587,2023-09-16,Technical,Low,False
5398,2588,2024-08-01,Bug,Medium,True
5399,2589,2022-07-31,Bug,Low,False
5400,2589,2023-03-05,Technical,Medium,False
5401,2589,2023-05-05,Bug,Medium,True
5402,2591,2021-07-16,Bug,Low,True
5403,2591,2023-02-24,Bug,High,False
5404,2591,2022-05-14,Billing,High,False
5405,2594,2024-11-27,Feature Request,Medium,False
5406,2594,2023-03-26,Technical,Medium,True
5407,2594,2024-02-28,Technical,Low,True
5408,2595,2022-05-26,Technical,High,False
5409,2595,2022-06-06,Technical,Medium,True
5410,2595,2022-08-17,Feature Request,Medium,False
5411,2596,2023-04-27,Bug,Low,False
5412,2596,2024-02-12,Billing,High,True
5413,2596,2021-11-27,Feature Request,Low,True
5414,2597,2023-08-06,Feature Request,Low,False
5415,2599,2024-10-18,Billing,Low,False
5416,2599,2022-11-13,Billing,Low,False
5417,2599,2022-02-09,Billing,High,False
5418,2600,2024-01-17,Bug,Low,True
5419,2603,2022-12-29,Feature Request,Medium,False
5420,2603,2024-09-26,Billing,High,True
5421,2603,2022-12-18,Technical,Medium,True
5422,2607,2024-04-03,Technical,High,True
5423,2608,2023-10-03,Feature Request,Low,True
5424,2608,2023-09-16,Feature Request,High,False
5425,2609,2023-03-26,Feature Request,High,True
5426,2609,2024-09-28,Bug,High,True
5427,2609,2023-04-26,Technical,Medium,False
5428,2610,2022-12-03,Billing,High,False
5429,2610,2022-11-13,Bug,High,True
5430,2611,2024-09-26,Feature Request,High,False
5431,2611,2024-10-06,Technical,Low,True
5432,2612,2024-01-24,Bug,High,True
5433,2612,2024-10-05,Billing,Low,False
5434,2612,2024-08-26,Billing,Medium,True
5435,2612,2023-03-03,Bug,High,True
5436,2613,2023-06-15,Feature Request,High,False
5437,2613,2023-06-19,Technical,Medium,False
5438,2613,2023-06-19,Bug,Low,True
5439,2613,2023-05-31,Bug,Low,False
5440,2613,2023-06-07,Bug,Low,False
5441,2613,2023-06-09,Technical,Medium,False
5442,2615,2023-06-29,Billing,Medium,True
5443,2616,2024-07-04,Billing,Low,False
5444,2617,2024-08-15,Billing,High,True
5445,2617,2024-08-02,Bug,Medium,True
5446,2618,2024-10-15,Feature Request,Medium,True
5447,2619,2024-01-01,Feature Request,Medium,True
5448,2619,2023-09-26,Bug,Low,True
5449,2620,2021-11-10,Technical,Medium,True
5450,2620,2021-08-28,Billing,Low,False
5451,2620,2021-06-21,Bug,Low,False
5452,2621,2021-07-07,Billing,Medium,True
5453,2621,2022-11-02,Technical,Low,True
5454,2622,2024-10-27,Feature Request,Medium,False
5455,2622,2023-07-14,Feature Request,High,True
5456,2624,2023-04-26,Bug,High,True
5457,2624,2023-10-28,Bug,High,False
5458,2624,2023-06-04,Technical,Low,True
5459,2624,2024-11-23,Feature Request,High,True
5460,2625,2022-11-10,Bug,Low,True
5461,2625,2022-03-01,Bug,Low,False
5462,2625,2023-05-15,Feature Request,High,True
5463,2626,2023-11-28,Bug,Medium,True
5464,2626,2023-10-29,Technical,Medium,False
5465,2628,2023-01-13,Bug,High,True
5466,2629,2023-07-09,Technical,High,True
5467,2629,2023-05-07,Billing,High,False
5468,2630,2022-04-30,Feature Request,High,False
5469,2631,2024-06-15,Bug,Low,True
5470,2631,2024-07-19,Feature Request,Low,True
5471,2633,2024-04-13,Feature Request,High,False
5472,2633,2024-02-18,Bug,Medium,False
5473,2634,2022-07-23,Technical,High,False
5474,2634,2021-09-26,Feature Request,Low,True
5475,2634,2023-06-17,Technical,Medium,True
5476,2634,2022-05-18,Feature Request,High,True
5477,2635,2022-05-01,Bug,Medium,True
5478,2635,2022-08-07,Billing,Medium,True
5479,2635,2023-08-28,Billing,Low,False
5480,2636,2024-11-03,Technical,Medium,True
5481,2636,2021-06-23,Billing,High,False
5482,2636,2022-06-22,Feature Request,High,True
5483,2637,2021-12-06,Feature Request,Low,False
5484,2637,2023-05-30,Billing,Medium,False
5485,2637,2023-09-05,Billing,Medium,False
5486,2638,2024-04-07,Billing,Medium,True
